brand,product_links
"it-cosmetics
","['IT Cosmetics', 'https://www.sephora.com/product/your-skin-but-better-cc-cream-spf-50-P411885?skuId=1868157&icid2=products grid:p411885:product']"
"it-cosmetics
","['IT Cosmetics', 'https://www.sephora.com/product/it-cosmetics-your-skin-but-better-foundation-skincare-P461600?skuId=2379972&icid2=products grid:p461600:product']"
"it-cosmetics
","['IT Cosmetics', 'https://www.sephora.com/product/bye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-P437987?skuId=2137834&icid2=products grid:p437987:product']"
"it-cosmetics
","['IT Cosmetics', 'https://www.sephora.com/product/confidence-in-cream-transforming-moisturizing-super-cream-P411403?skuId=1868256&icid2=products grid:p411403:product']"
"it-cosmetics
","['IT Cosmetics', 'https://www.sephora.com/product/it-cosmetics-superhero-no-tug-eye-shadow-stick-P479964?skuId=2515930&icid2=products grid:p479964:product']"
"it-cosmetics
","['IT Cosmetics', 'https://www.sephora.com/product/your-skin-but-better-cc-oil-free-matte-with-spf-40-P433435?skuId=2088276&icid2=products grid:p433435:product']"
"it-cosmetics
","['IT Cosmetics', 'https://www.sephora.com/product/your-skin-but-better-cc-illumination-cream-spf-50-P411884?skuId=1869015&icid2=products grid:p411884:product']"
"dyson
","['Dyson', 'https://www.sephora.com/product/dyson-dyson-supersonic-trade-hair-dryer-P476451?skuId=2503811&icid2=products grid:p476451:product']"
"dyson
","['Dyson', 'https://www.sephora.com/product/dyson-dyson-airwrap-0-8-inch-barrels-P468641?skuId=2432078&icid2=products grid:p468641:product']"
"dyson
","['Dyson', 'https://www.sephora.com/product/dyson-corrale-cordless-hair-straightener-flat-iron-P15975348?skuId=2344299&icid2=products grid:p15975348:product']"
"dyson
","['Dyson', 'https://www.sephora.com/product/dyson-dyson-airwrap-small-volumizing-brush-attachment-P468642?skuId=2432086&icid2=products grid:p468642:product']"
"dyson
","['Dyson', 'https://www.sephora.com/product/dyson-supersonic-wide-tooth-comb-attachment-P455572?skuId=2339117&icid2=products grid:p455572:product']"
"dyson
","['Dyson', 'https://www.sephora.com/product/dyson-supersonic-gentle-air-attachment-P455573?skuId=2339109&icid2=products grid:p455573:product']"
"dyson
","['Dyson', 'https://www.sephora.com/product/dyson-small-firm-brush-attachment-P463621?skuId=2402378&icid2=products grid:p463621:product']"
"lxmi
","['LXMI', 'https://www.sephora.com/product/pure-nilotica-melt-nourishing-balm-to-oil-P411870?skuId=2382893&icid2=products grid:p411870:product']"
"lxmi
","['LXMI', 'https://www.sephora.com/product/creme-du-nil-pore-refining-moisture-veil-P411869?skuId=1925106&icid2=products grid:p411869:product']"
"moroccanoil
","['Moroccanoil', 'https://www.sephora.com/product/moroccanoil-treatment-P412090?skuId=2030286&icid2=products grid:p412090:product']"
"moroccanoil
","['Moroccanoil', 'https://www.sephora.com/product/hydrating-shampoo-P412087?skuId=2030336&icid2=products grid:p412087:product']"
"moroccanoil
","['Moroccanoil', 'https://www.sephora.com/product/moroccanoil-leave-in-conditioner-P462387?skuId=2395051&icid2=products grid:p462387:product']"
"moroccanoil
","['Moroccanoil', 'https://www.sephora.com/product/hydrating-conditioner-P412086?skuId=2030344&icid2=products grid:p412086:product']"
"moroccanoil
","['Moroccanoil', 'https://www.sephora.com/product/hydrating-styling-cream-P412096?skuId=1999630&icid2=products grid:p412096:product']"
"moroccanoil
","['Moroccanoil', 'https://www.sephora.com/product/moroccanoil-repair-set-P476545?skuId=2505568&icid2=products grid:p476545:product']"
"moroccanoil
","['Moroccanoil', 'https://www.sephora.com/product/intense-hydrating-mask-P412097?skuId=1999622&icid2=products grid:p412097:product']"
"ellis-brooklyn
","['Ellis Brooklyn', 'https://www.sephora.com/product/library-discovery-set-P449365?skuId=2270452&icid2=products grid:p449365:product']"
"ellis-brooklyn
","['Ellis Brooklyn', 'https://www.sephora.com/product/ellis-brooklyn-bee-eau-de-parfum-P471020?skuId=2408177&icid2=products grid:p471020:product']"
"ellis-brooklyn
","['Ellis Brooklyn', 'https://www.sephora.com/product/ellis-brooklyn-apres-eau-de-parfum-P479314?skuId=2549236&icid2=products grid:p479314:product']"
"ellis-brooklyn
","['Ellis Brooklyn', 'https://www.sephora.com/product/myth-eau-de-parfum-P412047?skuId=1873405&icid2=products grid:p412047:product']"
"ellis-brooklyn
","['Ellis Brooklyn', 'https://www.sephora.com/product/west-eau-de-parfum-P444199?skuId=2176626&icid2=products grid:p444199:product']"
"ellis-brooklyn
","['Ellis Brooklyn', 'https://www.sephora.com/product/sci-fi-eau-de-parfum-P421215?skuId=1915487&icid2=products grid:p421215:product']"
"ellis-brooklyn
","['Ellis Brooklyn', 'https://www.sephora.com/product/ellis-brooklyn-fully-booked-rollerball-perfume-gift-set-P476672?skuId=2474518&icid2=products grid:p476672:product']"
"natasha-denona
","['Natasha Denona', 'https://www.sephora.com/product/natasha-denona-valentine-s-makeup-set-mini-eyeshadow-palette-brush-P481136?skuId=2558641&icid2=products grid:p481136:product']"
"natasha-denona
","['Natasha Denona', 'https://www.sephora.com/product/natasha-denona-mini-biba-palette-P479976?skuId=2553295&icid2=products grid:p479976:product']"
"natasha-denona
","['Natasha Denona', 'https://www.sephora.com/product/natasha-denona-glam-face-eye-palette-P478018?skuId=2486702&icid2=products grid:p478018:product']"
"natasha-denona
","['Natasha Denona', 'https://www.sephora.com/product/natasha-denona-retro-eyeshadow-palette-P475969?skuId=2486694&icid2=products grid:p475969:product']"
"natasha-denona
","['Natasha Denona', 'https://www.sephora.com/product/mini-nude-eyeshadow-palette-P440313?skuId=2041911&icid2=products grid:p440313:product']"
"natasha-denona
","['Natasha Denona', 'https://www.sephora.com/product/biba-all-neutral-palette-P441881?skuId=2192821&icid2=products grid:p441881:product']"
"natasha-denona
","['Natasha Denona', 'https://www.sephora.com/product/natasha-denona-mini-love-eyeshadow-palette-P468701?skuId=2435832&icid2=products grid:p468701:product']"
"skin-laundry
","['Skin Laundry', 'https://www.sephora.com/product/gentle-foaming-face-wash-P416312?skuId=1897479&icid2=products grid:p416312:product']"
"skin-laundry
","['Skin Laundry', 'https://www.sephora.com/product/wrinkle-release-facial-sheet-mask-P416589?skuId=1897602&icid2=products grid:p416589:product']"
"skin-laundry
","['Skin Laundry', 'https://www.sephora.com/product/wrinkle-release-neck-chest-sheet-mask-P416588?skuId=1897610&icid2=products grid:p416588:product']"
"kopari
","['Kopari', 'https://www.sephora.com/product/kopari-ultra-restore-body-butter-with-hyaluronic-acid-prickly-pear-coconut-oil-P480322?skuId=2556041&icid2=products grid:p480322:product']"
"kopari
","['Kopari', 'https://www.sephora.com/product/kopari-tropical-cocount-melt-P480321?skuId=2556033&icid2=products grid:p480321:product']"
"kopari
","['Kopari', 'https://www.sephora.com/product/kopari-exfoliating-crush-scrub-with-brown-sugar-coconut-oil-fine-tahitian-coconut-shells-P480324?skuId=2556371&icid2=products grid:p480324:product']"
"kopari
","['Kopari', 'https://www.sephora.com/product/coconut-shower-oil-P436672?skuId=2158350&icid2=products grid:p436672:product']"
"kopari
","['Kopari', 'https://www.sephora.com/product/coconut-lip-love-P416145?skuId=1918713&icid2=products grid:p416145:product']"
"kopari
","['Kopari', 'https://www.sephora.com/product/kopari-exfoliating-lip-scrub-with-fine-volcanic-sand-brown-sugar-P472046?skuId=2479863&icid2=products grid:p472046:product']"
"kopari
","['Kopari', 'https://www.sephora.com/product/coconut-face-cream-P416143?skuId=1918689&icid2=products grid:p416143:product']"
"kopari
","['Kopari', 'https://www.sephora.com/product/coconut-rose-toner-P416144?skuId=1918705&icid2=products grid:p416144:product']"
"glow-recipe
","['Glow Recipe', 'https://www.sephora.com/product/glow-recipe-plum-plump-hyaluronic-acid-moisturizer-P479327?skuId=2535128&icid2=products grid:p479327:product']"
"glow-recipe
","['Glow Recipe', 'https://www.sephora.com/product/glow-recipe-watermelon-glow-niacinamide-dew-drops-P466123?skuId=2404846&icid2=products grid:p466123:product']"
"glow-recipe
","['Glow Recipe', 'https://www.sephora.com/product/glow-recipe-plum-plump-hyaluronic-acid-serum-P462699?skuId=2493534&icid2=products grid:p462699:product']"
"glow-recipe
","['Glow Recipe', 'https://www.sephora.com/product/glow-recipe-watermelon-glow-pha-bha-pore-tight-toner-P458219?skuId=2348431&icid2=products grid:p458219:product']"
"glow-recipe
","['Glow Recipe', 'https://www.sephora.com/product/glow-recipe-guava-vitamin-c-dark-spot-treatment-serum-P475543?skuId=2479228&icid2=products grid:p475543:product']"
"glow-recipe
","['Glow Recipe', 'https://www.sephora.com/product/glow-recipe-avocado-ceramide-redness-relieft-serum-P470529?skuId=2450096&icid2=products grid:p470529:product']"
"glow-recipe
","['Glow Recipe', 'https://www.sephora.com/product/watermelon-pink-juice-moisturizer-P428819?skuId=2049286&icid2=products grid:p428819:product']"
"eight-bob
","['Eight & Bob', 'https://www.sephora.com/product/cap-d-antibes-P416049?skuId=1917830&icid2=products grid:p416049:product']"
"biossance
","['Biossance', 'https://www.sephora.com/product/biossance-rapid-radiance-set-P480278?skuId=2555084&icid2=products grid:p480278:product']"
"biossance
","['Biossance', 'https://www.sephora.com/product/squalane-omega-repair-cream-P433887?skuId=2105856&icid2=products grid:p433887:product']"
"biossance
","['Biossance', 'https://www.sephora.com/product/biossance-squalane-copper-peptide-rapid-plumping-serum-P479304?skuId=2536076&icid2=products grid:p479304:product']"
"biossance
","['Biossance', 'https://www.sephora.com/product/squalane-vitamin-c-rose-oil-P416563?skuId=2382166&icid2=products grid:p416563:product']"
"biossance
","['Biossance', 'https://www.sephora.com/product/biossance-your-clean-routine-overachievers-kit-P462337?skuId=2388882&icid2=products grid:p462337:product']"
"biossance
","['Biossance', 'https://www.sephora.com/product/squalane-marine-algae-eye-cream-P447210?skuId=2260016&icid2=products grid:p447210:product']"
"biossance
","['Biossance', 'https://www.sephora.com/product/biossance-squalane-amino-aloe-gentle-cleanser-P474304?skuId=2495364&icid2=products grid:p474304:product']"
"fenty-beauty-rihanna
","['Fenty Beauty by Rihanna', 'https://www.sephora.com/product/fenty-beauty-rihanna-icon-refillable-semi-matte-lipstick-P480303?skuId=2513158&icid2=products grid:p480303:product']"
"fenty-beauty-rihanna
","['Fenty Beauty by Rihanna', 'https://www.sephora.com/product/fenty-beauty-rihanna-gloss-bomb-heat-universal-lip-luminizer-plumper-P473708?skuId=2507606&icid2=products grid:p473708:product']"
"fenty-beauty-rihanna
","['Fenty Beauty by Rihanna', 'https://www.sephora.com/product/fenty-beauty-rihanna-eaze-drop-blurring-skin-tint-P470025?skuId=2431864&icid2=products grid:p470025:product']"
"fenty-beauty-rihanna
","['Fenty Beauty by Rihanna', 'https://www.sephora.com/product/gloss-bomb-universal-lip-luminizer-P67988453?skuId=1925965&icid2=products grid:p67988453:product']"
"fenty-beauty-rihanna
","['Fenty Beauty by Rihanna', 'https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164697&icid2=products grid:p87985432:product']"
"fenty-beauty-rihanna
","['Fenty Beauty by Rihanna', 'https://www.sephora.com/product/match-stix-matte-skinstick-P18975403?skuId=1925577&icid2=products grid:p18975403:product']"
"fenty-beauty-rihanna
","['Fenty Beauty by Rihanna', 'https://www.sephora.com/product/fenty-beauty-rihanna-cheeks-out-freestyle-cream-blush-P19700127?skuId=2352730&icid2=products grid:p19700127:product']"
"la-mer
","['La Mer', 'https://www.sephora.com/product/creme-de-la-mer-moisturizing-cream-P416341?skuId=1932201&icid2=products grid:p416341:product']"
"la-mer
","['La Mer', 'https://www.sephora.com/product/the-moisturizing-soft-cream-P416342?skuId=2231553&icid2=products grid:p416342:product']"
"la-mer
","['La Mer', 'https://www.sephora.com/product/the-treatment-lotion-P416345?skuId=1932391&icid2=products grid:p416345:product']"
"la-mer
","['La Mer', 'https://www.sephora.com/product/la-mer-the-concentrate-P461949?skuId=2384014&icid2=products grid:p461949:product']"
"la-mer
","['La Mer', 'https://www.sephora.com/product/la-mer-the-hydrating-infused-emulsion-P475124?skuId=2495448&icid2=products grid:p475124:product']"
"la-mer
","['La Mer', 'https://www.sephora.com/product/the-soft-fluid-long-wear-foundation-spf-20-P423742?skuId=1999887&icid2=products grid:p423742:product']"
"la-mer
","['La Mer', 'https://www.sephora.com/product/the-cleansing-foam-P416344?skuId=1932367&icid2=products grid:p416344:product']"
"jo-malone-london
","['Jo Malone London', 'https://www.sephora.com/product/jo-malone-london-special-edition-red-roses-cologne-P479965?skuId=2525152&icid2=products grid:p479965:product']"
"jo-malone-london
","['Jo Malone London', 'https://www.sephora.com/product/jo-malone-london-special-edition-rose-blush-cologne-P479968?skuId=2525079&icid2=products grid:p479968:product']"
"jo-malone-london
","['Jo Malone London', 'https://www.sephora.com/product/wood-sage-sea-salt-cologne-P417179?skuId=1946656&icid2=products grid:p417179:product']"
"jo-malone-london
","['Jo Malone London', 'https://www.sephora.com/product/english-pear-freesia-cologne-P417180?skuId=1946680&icid2=products grid:p417180:product']"
"jo-malone-london
","['Jo Malone London', 'https://www.sephora.com/product/peony-blush-suede-cologne-P417181?skuId=1946672&icid2=products grid:p417181:product']"
"jo-malone-london
","['Jo Malone London', 'https://www.sephora.com/product/nectarine-blossom-honey-cologne-P417182?skuId=1946664&icid2=products grid:p417182:product']"
"jo-malone-london
","['Jo Malone London', 'https://www.sephora.com/product/jo-malone-london-cologne-mini-discovery-collection-set-P461168?skuId=2363927&icid2=products grid:p461168:product']"
"olaplex
","['Olaplex', 'https://www.sephora.com/product/olaplex-hair-perfector-no-3-P428224?skuId=2033264&icid2=products grid:p428224:product']"
"olaplex
","['Olaplex', 'https://www.sephora.com/product/olaplex-no-6-bond-smoother-reparative-styling-creme-P441831?skuId=2539302&icid2=products grid:p441831:product']"
"olaplex
","['Olaplex', 'https://www.sephora.com/product/no-7-bonding-oil-P447376?skuId=2266765&icid2=products grid:p447376:product']"
"olaplex
","['Olaplex', 'https://www.sephora.com/product/no-5-bond-maintenance-conditioner-P433173?skuId=2118875&icid2=products grid:p433173:product']"
"olaplex
","['Olaplex', 'https://www.sephora.com/product/olaplex-no-3-no-8-hair-repair-remedies-set-P480336?skuId=2556983&icid2=products grid:p480336:product']"
"olaplex
","['Olaplex', 'https://www.sephora.com/product/olaplex-no-8-bond-intense-moisture-mask-P469856?skuId=2441095&icid2=products grid:p469856:product']"
"olaplex
","['Olaplex', 'https://www.sephora.com/product/olaplex-no-0-intensive-bond-building-hair-treatment-P461483?skuId=2483881&icid2=products grid:p461483:product']"
"kora-organics
","['KORA Organics', 'https://www.sephora.com/product/kora-organics-turmeric-glow-moisturizer-P471046?skuId=2356160&icid2=products grid:p471046:product']"
"kora-organics
","['KORA Organics', 'https://www.sephora.com/product/kora-organics-berry-bright-vitamin-c-eye-cream-P476876?skuId=2480218&icid2=products grid:p476876:product']"
"kora-organics
","['KORA Organics', 'https://www.sephora.com/product/noni-glow-face-oil-P418624?skuId=1947878&icid2=products grid:p418624:product']"
"kora-organics
","['KORA Organics', 'https://www.sephora.com/product/turmeric-brightening-exfoliating-mask-P433627?skuId=2087237&icid2=products grid:p433627:product']"
"kora-organics
","['KORA Organics', 'https://www.sephora.com/product/kora-organics-minty-mineral-hydration-mist-P474068?skuId=2480200&icid2=products grid:p474068:product']"
"kora-organics
","['KORA Organics', 'https://www.sephora.com/product/kora-organics-milky-mushroom-gentle-cleansing-oil-P468684?skuId=2441277&icid2=products grid:p468684:product']"
"kora-organics
","['KORA Organics', 'https://www.sephora.com/product/noni-bright-vitamin-c-serum-P446419?skuId=2229839&icid2=products grid:p446419:product']"
"volition-beauty
","['Volition Beauty', 'https://www.sephora.com/product/yaupon-tea-glow-awakening-moisturizer-P467984?skuId=2417103&icid2=products grid:p467984:product']"
"volition-beauty
","['Volition Beauty', 'https://www.sephora.com/product/snow-mushroom-water-serum-P431746?skuId=2060986&icid2=products grid:p431746:product']"
"volition-beauty
","['Volition Beauty', 'https://www.sephora.com/product/celery-green-cream-with-hyaluronic-acid-peptides-P446929?skuId=2238111&icid2=products grid:p446929:product']"
"volition-beauty
","['Volition Beauty', 'https://www.sephora.com/product/volition-beauty-mineral-prismatic-luminizing-shield-spf-35-P474387?skuId=2491470&icid2=products grid:p474387:product']"
"volition-beauty
","['Volition Beauty', 'https://www.sephora.com/product/volition-beauty-hibiscus-unspottable-correcting-oil-P454374?skuId=2323251&icid2=products grid:p454374:product']"
"volition-beauty
","['Volition Beauty', 'https://www.sephora.com/product/turmeric-brightening-polish-P421953?skuId=1976513&icid2=products grid:p421953:product']"
"volition-beauty
","['Volition Beauty', 'https://www.sephora.com/product/volition-beauty-melted-popsicle-cleanser-P460854?skuId=2384857&icid2=products grid:p460854:product']"
"volition-beauty
","['Volition Beauty', 'https://www.sephora.com/product/detoxifying-silt-gelee-mask-P421950?skuId=1976471&icid2=products grid:p421950:product']"
"peace-out
","['Peace Out', 'https://www.sephora.com/product/acne-healing-dots-P421275?skuId=1962141&icid2=products grid:p421275:product']"
"peace-out
","['Peace Out', 'https://www.sephora.com/product/peace-out-retinol-face-stick-P479340?skuId=2531762&icid2=products grid:p479340:product']"
"peace-out
","['Peace Out', 'https://www.sephora.com/product/peace-out-retinol-eye-stick-P467038?skuId=2415420&icid2=products grid:p467038:product']"
"peace-out
","['Peace Out', 'https://www.sephora.com/product/peace-out-microneedling-dark-spot-brightening-dots-P472052?skuId=2461986&icid2=products grid:p472052:product']"
"peace-out
","['Peace Out', 'https://www.sephora.com/product/peace-out-salicylic-acid-acne-treatment-serum-P460509?skuId=2369031&icid2=products grid:p460509:product']"
"peace-out
","['Peace Out', 'https://www.sephora.com/product/peace-out-acne-champs-P470241?skuId=2449890&icid2=products grid:p470241:product']"
"peace-out
","['Peace Out', 'https://www.sephora.com/product/peace-out-blemish-balm-cleanser-P469530?skuId=2445831&icid2=products grid:p469530:product']"
"the-beauty-chef
","['The Beauty Chef', 'https://www.sephora.com/product/the-beauty-chef-antioxidant-inner-beauty-boost-P468232?skuId=2437937&icid2=products grid:p468232:product']"
"the-beauty-chef
","['The Beauty Chef', 'https://www.sephora.com/product/the-beauty-chef-collagen-inner-beauty-boost-P468233?skuId=2437952&icid2=products grid:p468233:product']"
"the-beauty-chef
","['The Beauty Chef', 'https://www.sephora.com/product/the-beauty-chef-hydration-inner-beauty-boost-P468234?skuId=2437929&icid2=products grid:p468234:product']"
"the-beauty-chef
","['The Beauty Chef', 'https://www.sephora.com/product/glow-advanced-inner-beauty-powder-P420964?skuId=2368637&icid2=products grid:p420964:product']"
"the-beauty-chef
","['The Beauty Chef', 'https://www.sephora.com/product/the-beauty-chef-omega-elixir-inner-beauty-oil-P457267?skuId=2333136&icid2=products grid:p457267:product']"
"the-beauty-chef
","['The Beauty Chef', 'https://www.sephora.com/product/the-beauty-chef-mini-collagen-inner-beauty-boost-P472074?skuId=2437945&icid2=products grid:p472074:product']"
"the-beauty-chef
","['The Beauty Chef', 'https://www.sephora.com/product/the-beauty-chef-glow-7-day-sachet-pack-P468235?skuId=2380921&icid2=products grid:p468235:product']"
"lilah-b
","['lilah b.', 'https://www.sephora.com/product/lovingly-lip-tinted-lip-oil-P444317?skuId=2204063&icid2=products grid:p444317:product']"
"lilah-b
","['lilah b.', 'https://www.sephora.com/product/divine-duo-lip-cheek-P421444?skuId=1978253&icid2=products grid:p421444:product']"
"lilah-b
","['lilah b.', 'https://www.sephora.com/product/lilah-b-aglow-golden-priming-oil-P476419?skuId=2485704&icid2=products grid:p476419:product']"
"lilah-b
","['lilah b.', 'https://www.sephora.com/product/glisten-glow-P427722?skuId=2281988&icid2=products grid:p427722:product']"
"lilah-b
","['lilah b.', 'https://www.sephora.com/product/aglow-face-mist-P421441?skuId=1978402&icid2=products grid:p421441:product']"
"lilah-b
","['lilah b.', 'https://www.sephora.com/product/lilah-b-aglow-priming-oil-P454770?skuId=2325926&icid2=products grid:p454770:product']"
"lilah-b
","['lilah b.', 'https://www.sephora.com/product/lilah-b-aglow-cleansing-butter-P454771?skuId=2325900&icid2=products grid:p454771:product']"
"kiehls
","[""Kiehl's Since 1851"", 'https://www.sephora.com/product/ultra-facial-cream-P421996?skuId=2172526&icid2=products grid:p421996:product']"
"kiehls
","[""Kiehl's Since 1851"", 'https://www.sephora.com/product/kiehls-ultra-facial-overnight-hydrating-face-mask-with-10-5-squalane-P479329?skuId=2530863&icid2=products grid:p479329:product']"
"kiehls
","[""Kiehl's Since 1851"", 'https://www.sephora.com/product/creamy-eye-treatment-with-avocado-P422000?skuId=1988823&icid2=products grid:p422000:product']"
"kiehls
","[""Kiehl's Since 1851"", 'https://www.sephora.com/product/rare-earth-deep-pore-cleansing-mask-P422002?skuId=1989359&icid2=products grid:p422002:product']"
"kiehls
","[""Kiehl's Since 1851"", 'https://www.sephora.com/product/midnight-recovery-concentrate-P421998?skuId=1988732&icid2=products grid:p421998:product']"
"kiehls
","[""Kiehl's Since 1851"", 'https://www.sephora.com/product/kiehls-deep-pore-cleansing-hydrating-set-P480319?skuId=2532430&icid2=products grid:p480319:product']"
"kiehls
","[""Kiehl's Since 1851"", 'https://www.sephora.com/product/kiehls-micro-dose-anti-aging-retinol-serum-with-ceramides-peptide-P474840?skuId=2481471&icid2=products grid:p474840:product']"
"dermalogica
","['Dermalogica', 'https://www.sephora.com/product/daily-microfoliant-P423688?skuId=2002087&icid2=products grid:p423688:product']"
"dermalogica
","['Dermalogica', 'https://www.sephora.com/product/dermalogica-discover-healthy-skin-kit-P460624?skuId=2356699&icid2=products grid:p460624:product']"
"dermalogica
","['Dermalogica', 'https://www.sephora.com/product/precleanse-P423148?skuId=2002079&icid2=products grid:p423148:product']"
"dermalogica
","['Dermalogica', 'https://www.sephora.com/product/special-cleansing-gel-P423136?skuId=2002103&icid2=products grid:p423136:product']"
"dermalogica
","['Dermalogica', 'https://www.sephora.com/product/dynamic-skin-recovery-spf50-P443354?skuId=2221182&icid2=products grid:p443354:product']"
"dermalogica
","['Dermalogica', 'https://www.sephora.com/product/dermalogica-awaken-peptide-depuffing-eye-gel-P479692?skuId=2532745&icid2=products grid:p479692:product']"
"dermalogica
","['Dermalogica', 'https://www.sephora.com/product/skin-smoothing-cream-P443359?skuId=2221141&icid2=products grid:p443359:product']"
"tan-luxe
","['TAN-LUXE', 'https://www.sephora.com/product/the-face-illuminating-self-tan-drops-P424988?skuId=2012235&icid2=products grid:p424988:product']"
"tan-luxe
","['TAN-LUXE', 'https://www.sephora.com/product/tan-luxe-super-gloss-face-P470545?skuId=2445344&icid2=products grid:p470545:product']"
"tan-luxe
","['TAN-LUXE', 'https://www.sephora.com/product/the-gradual-illuminating-gradual-tan-lotion-P424990?skuId=2012300&icid2=products grid:p424990:product']"
"tan-luxe
","['TAN-LUXE', 'https://www.sephora.com/product/super-glow-hyaluronic-self-tan-serum-P447199?skuId=2256790&icid2=products grid:p447199:product']"
"tan-luxe
","['TAN-LUXE', 'https://www.sephora.com/product/the-body-illuminating-self-tan-drops-P424989?skuId=2012326&icid2=products grid:p424989:product']"
"tan-luxe
","['TAN-LUXE', 'https://www.sephora.com/product/the-butter-illuminating-tanning-butter-P424986?skuId=2012250&icid2=products grid:p424986:product']"
"tan-luxe
","['TAN-LUXE', 'https://www.sephora.com/product/the-water-hydrating-self-tan-water-P424985?skuId=2012276&icid2=products grid:p424985:product']"
"moon-juice
","['Moon Juice', 'https://www.sephora.com/product/superyou-daily-stress-management-P432049?skuId=2089340&icid2=products grid:p432049:product']"
"moon-juice
","['Moon Juice', 'https://www.sephora.com/product/superhair-daily-hair-nutrition-P444047?skuId=2211746&icid2=products grid:p444047:product']"
"moon-juice
","['Moon Juice', 'https://www.sephora.com/product/moon-juice-ting-energy-metabolism-non-stim-supplement-with-ginseng-P477202?skuId=2496867&icid2=products grid:p477202:product']"
"moon-juice
","['Moon Juice', 'https://www.sephora.com/product/magnesi-om-P452009?skuId=2294700&icid2=products grid:p452009:product']"
"moon-juice
","['Moon Juice', 'https://www.sephora.com/product/beauty-shroom-exfoliating-acid-potion-P435800?skuId=2311793&icid2=products grid:p435800:product']"
"moon-juice
","['Moon Juice', 'https://www.sephora.com/product/moon-juice-superbeauty-daily-skin-nutrition-P457002?skuId=2344745&icid2=products grid:p457002:product']"
"moon-juice
","['Moon Juice', 'https://www.sephora.com/product/beauty-shroom-tm-plumping-jelly-serum-P432831?skuId=2086296&icid2=products grid:p432831:product']"
"violet-voss
","['Violet Voss', 'https://www.sephora.com/product/fun-sized-mini-eyeshadow-palette-P437714?skuId=2493732&icid2=products grid:p437714:product']"
"violet-voss
","['Violet Voss', 'https://www.sephora.com/product/pro-eyeshadow-palette-hg-P425705?skuId=2020956&icid2=products grid:p425705:product']"
"violet-voss
","['Violet Voss', 'https://www.sephora.com/product/sugar-crystals-eyeshadow-palette-P442876?skuId=2214864&icid2=products grid:p442876:product']"
"violet-voss
","['Violet Voss', 'https://www.sephora.com/product/violet-voss-matte-vibes-eyeshadow-palette-P454982?skuId=2329597&icid2=products grid:p454982:product']"
"violet-voss
","['Violet Voss', 'https://www.sephora.com/product/violet-voss-sweet-violet-fun-sized-eyeshadow-palette-P454983?skuId=2329605&icid2=products grid:p454983:product']"
"violet-voss
","['Violet Voss', 'https://www.sephora.com/product/like-boss-palette-P429925?skuId=2049989&icid2=products grid:p429925:product']"
"violet-voss
","['Violet Voss', 'https://www.sephora.com/product/violet-voss-i-love-u-cherry-much-eyeshadow-palette-P468858?skuId=2441335&icid2=products grid:p468858:product']"
"violet-voss
","['Violet Voss', 'https://www.sephora.com/product/violet-voss-sea-you-later-eyeshadow-pressed-pigment-palette-P463493?skuId=2400885&icid2=products grid:p463493:product']"
"the-ordinary
","['The Ordinary', 'https://www.sephora.com/product/aha-30-bha-2-peeling-solution-P442563?skuId=2210607&icid2=products grid:p442563:product']"
"the-ordinary
","['The Ordinary', 'https://www.sephora.com/product/the-ordinary-deciem-hyaluronic-acid-2-b5-P427419?skuId=2031375&icid2=products grid:p427419:product']"
"the-ordinary
","['The Ordinary', 'https://www.sephora.com/product/the-ordinary-deciem-niacinamide-10-zinc-1-P427417?skuId=2031391&icid2=products grid:p427417:product']"
"the-ordinary
","['The Ordinary', 'https://www.sephora.com/product/the-ordinary-deciem-glycolic-acid-7-toning-solution-P427406?skuId=2031508&icid2=products grid:p427406:product']"
"the-ordinary
","['The Ordinary', 'https://www.sephora.com/product/the-ordinary-deciem-natural-moisturizing-factors-ha-P427414?skuId=2031425&icid2=products grid:p427414:product']"
"the-ordinary
","['The Ordinary', 'https://www.sephora.com/product/the-ordinary-deciem-buffet-P427420?skuId=2031367&icid2=products grid:p427420:product']"
"the-ordinary
","['The Ordinary', 'https://www.sephora.com/product/the-ordinary-deciem-alpha-arbutin-2-ha-P427412?skuId=2031441&icid2=products grid:p427412:product']"
"incredible
","['INC.redible', 'https://www.sephora.com/product/crystal-ball-roller-gloss-P449102?skuId=2261501&icid2=products grid:p449102:product']"
"incredible
","['INC.redible', 'https://www.sephora.com/product/incredible-three-love-lip-cheek-eye-tint-stick-P458959?skuId=2353894&icid2=products grid:p458959:product']"
"incredible
","['INC.redible', 'https://www.sephora.com/product/in-dream-world-iridescent-sheer-gloss-P428119?skuId=2042182&icid2=products grid:p428119:product']"
"incredible
","['INC.redible', 'https://www.sephora.com/product/just-kinda-bliss-hemp-hydration-lip-jelly-P449099?skuId=2261451&icid2=products grid:p449099:product']"
"incredible
","['INC.redible', 'https://www.sephora.com/product/incredible-jammy-lips-sheer-lacquer-lip-tint-P455637?skuId=2328060&icid2=products grid:p455637:product']"
"incredible
","['INC.redible', 'https://www.sephora.com/product/roller-baby-lip-gloss-P441815?skuId=2200624&icid2=products grid:p441815:product']"
"incredible
","['INC.redible', 'https://www.sephora.com/product/lid-slick-eye-pigment-P442281?skuId=2206514&icid2=products grid:p442281:product']"
